time_s,temperature_K,alpha_sei,alpha_anode_electrolyte,alpha_cathode,alpha_electrolyte,qdot_sei_W_per_kg,qdot_anode_electrolyte_W_per_kg,qdot_cathode_W_per_kg,qdot_electrolyte_W_per_kg,qdot_total_W_per_kg
0.7976124352845916,630.0825962485321,1.0,0.561288491522509,0.040126717408850945,0.4176014921143998,0.0,29088482.008125175,864.038790483313,14573421.056760244,43662767.1036759
0.7976494203016454,631.758837422908,1.0,0.563940165867972,0.04012758361981326,0.4400576389408593,0.0,30959925.713816006,918.5910549834241,16097291.400663543,47058135.70553453
0.7976864053186993,633.5697657361168,1.0,0.56676891937753,0.040128506412024985,0.4649150706009038,0.0,33105176.973013412,981.1095424775142,17856019.309840098,50962177.39239599
0.7977233903357531,635.5360714291666,1.0,0.5698016534268628,0.04012949435078101,0.492547658570928,0.0,35587744.68200686,1053.452192148709,19890583.15231202,55479381.286511034
0.797760375352807,637.6827059281675,1.0,0.5730717054072747,0.04013055806058451,0.5233914159791575,0.0,38491015.10758363,1138.0668942782997,22244462.95475111,60736616.12922902
0.7977973603698608,640.0397306580062,1.0,0.5766209181037736,0.040131710897339676,0.5579438147675322,0.0,41925731.16247454,1238.220421431035,24956835.443246476,66883804.82614245
0.7978215917128151,641.7150466079617,1.0,0.5791224933881214,0.040132522482158706,0.5828531401082605,0.0,44533500.00739871,1314.3194348631669,26938840.199720707,71473654.52655429
0.7978458230557693,643.5075533073966,1.0,0.5817847170260616,0.04013338539893813,0.6097427830127303,0.0,47485184.26466731,1400.5381663710486,29078081.171494655,76564665.97432834
0.7978700543987236,645.4299162893013,1.0,0.584629339003148,0.04013430664824923,0.6387539809475241,0.0,50845305.53560312,1498.8235960675024,31351610.649176385,82198415.00837557
0.7978878547530077,646.9326566588372,1.0,0.5868500268703738,0.040135025350255656,0.6614821700267705,0.0,53618658.65230929,1580.0771712542576,33078556.374805555,86698795.1042861
0.7979056551072918,648.5182550687581,1.0,0.5891948839023785,0.040135783866451336,0.6854349191995797,0.0,56690432.0478726,1670.235961177202,34814885.07883528,91506987.36266905
0.797923455461576,650.1920888436512,1.0,0.5916774591066883,0.04013658661896702,0.7106006154354968,0.0,60101562.59903613,1770.5834314931953,36506083.458606854,96609416.64107448
0.7979412558158601,651.9591282883343,1.0,0.5943131438955476,0.040137438663647176,0.7369209483116004,0.0,63897725.68427482,1882.5792081734933,38072739.83304872,101972348.09653172
0.7979590561701442,653.8235148375076,1.0,0.5971193619430509,0.040138345770678784,0.7642710388054749,0.0,68128822.31599082,2007.8597331132096,39403801.83625789,107534632.01198183
0.7979768565244283,655.7880068728203,1.0,0.6001157269556973,0.04013931450345893,0.7924348548506384,0.0,72847719.65672338,2148.2227729771357,40350869.602838546,113200737.4823349
0.7979918688401219,657.5232295446832,1.0,0.602806647928536,0.04014018485254846,0.816577665664077,0.0,77246230.80825317,2279.7388274340415,40714136.63261349,117962647.17969409
0.7980068811558154,659.3291839310842,1.0,0.6056627270025552,0.040141109251703944,0.8407843984948885,0.0,82060757.5364303,2424.5386465905294,40541416.90011372,122604598.97519061
0.798021893471509,661.2032588502327,1.0,0.6086993983394702,0.04014209311493674,0.8646955120719256,0.0,87319149.28908384,2583.809986452475,39696326.88451696,127018059.98358727
0.7980369057872025,663.1412462017513,1.0,0.6119330170589441,0.040143142311058366,0.887872887199209,0.0,93044575.32085584,2758.7081058853937,38054502.91687885,131101836.94584058
0.7980468905650665,664.4629009903764,1.0,0.614201157793148,0.04014387940021649,0.9026357702834119,0.0,97119969.4773781,2884.232794135351,36477324.24276085,133600177.95293309
0.7980568753429305,665.8085857613893,1.0,0.6165691336173599,0.04014465013098097,0.9166950126069237,0.0,101413647.09144208,3017.4832365214775,34500713.41162752,135917377.98630613
0.7980668601207944,667.1765544617006,1.0,0.6190421899725148,0.04014545654583854,0.9298943858227393,0.0,105928929.42898522,3158.7935766519995,32135443.557750866,138067531.78031275
0.7980768448986584,668.5653062587054,1.0,0.6216256535005574,0.04014630077705914,0.9420860346937795,0.0,110669236.57333714,3308.5304480847703,29415371.8745029,140087916.9782881
0.7980868296765223,669.9738356431981,1.0,0.6243249456653118,0.04014718505891117,0.9531401649073444,0.0,115639162.28836931,3467.126033821359,26399592.79966602,142042222.21406916
0.7980968144543863,671.4019098745105,1.0,0.6271456249771178,0.040148111749644305,0.962955340195595,0.0,120845923.34513932,3635.122930942204,23171771.13400827,144021329.60207853
0.7981090391258018,673.1782374028356,1.0,0.6307728461319142,0.04014930777528568,0.9731951994033491,0.0,127560585.23153217,3854.6609057960727,19085112.2998788,146649552.19231677
0.7981212637972173,674.9892364133688,1.0,0.6346020592710454,0.04015057622436655,0.9814585502386273,0.0,134682161.28471774,4091.140436946946,15054539.153937545,149740791.57909223
0.7981334884686327,676.8422162247174,1.0,0.6386458680090525,0.04015192282362513,0.9878260421451883,0.0,142263744.57189992,4347.026603365307,11298051.443876982,153566143.04238027
0.7981423309548464,678.214603104995,1.0,0.641712723018978,0.04015294927709168,0.991349996715512,0.0,148076725.42944866,4546.064655580088,8858824.411639307,156940095.90574354
0.7981511734410601,679.6194828884,1.0,0.6449056780801424,0.04015402296020116,0.9940700545920672,0.0,154207159.0911042,4758.577925091831,6714793.313574994,160926710.9826043
0.7981600159272738,681.062617848428,1.0,0.6482319098094257,0.0401551471704853,0.9960955714129351,0.0,160699993.99561027,4986.480173167491,4899615.815741584,165604596.291525
0.7981688584134875,682.550411470182,1.0,0.6516996227921228,0.04015632568053236,0.9975442665466512,0.0,167608233.3086231,5232.04266425152,3424456.7844572593,171037922.13574463
0.7981777008997012,684.0897816635809,1.0,0.6553182243617179,0.04015756282454073,0.998534297955091,0.0,174993192.95987695,5497.934454232691,2278454.1020351304,177277144.99636632
0.7981865433859149,685.6880435144752,1.0,0.6590985089480064,0.040158863596412686,0.9991765563857145,0.0,182924789.1967168,5787.271324911781,1432166.5855419028,184362743.0535836
0.7982007511661359,688.3988029277458,1.0,0.6655429585486159,0.04016110174048321,0.9997211597356906,0.0,197016970.21589506,6310.640405754449,586011.7068343873,197609292.56313518
0.7982093516596931,690.1372511382647,1.0,0.669687945216152,0.040162555696000926,0.9998701581017386,0.0,206493316.27899,6669.129056094587,307847.88950861024,206807833.2975547
0.7982179521532503,691.9588395815425,1.0,0.6740360616224336,0.040164093617729164,0.9999449999000922,0.0,216802843.80540484,7065.044261858984,147869.1525945588,216957778.00226128
0.7982265526468075,693.8720655592554,1.0,0.6786055821322902,0.04016572446427146,0.9999793508484413,0.0,228060134.00033447,7504.367786959702,63306.28556235343,228130944.6536838
0.7982351531403648,695.8861459588923,1.0,0.6834173064870912,0.040167458640705485,0.9999935058693872,0.0,240396921.38713515,7994.247325350448,22843.55312134731,240427759.18758187
0.798243753633922,698.0112821908511,1.0,0.6884949535787122,0.04016930828965389,0.999998358330689,0.0,253966338.0383279,8543.320286893184,6670.287208416238,253981551.6458232
0.7982523541274792,700.2589705409425,1.0,0.6938656533442292,0.04017128766723819,0.9999995416956047,0.0,268948269.02250874,9162.14365455407,2166.838177167384,268959598.0043404
0.7982554676528638,701.1053723945488,1.0,0.6958880870476697,0.04017203939099806,0.9999997510993467,0.0,274760382.153035,9405.803831982017,1245.5817946501631,274771033.53866166
0.7982585811782484,701.9702144387899,1.0,0.6979545869926758,0.04017281118939498,0.9999998861642968,0.0,280796453.88266426,9660.996907346382,603.6352127218507,280806718.51478434
0.7982616947036331,702.8542133653671,1.0,0.7000668659755455,0.040173604019775884,0.9999999415808732,0.0,287068553.86370176,9928.496890397939,328.62009144351526,287078810.9806836
